tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone,Coordinates,GeoEnabled,Language,TweetPlace
1563224838029709312,"b'Para fortalecer la actividad econ\xc3\xb3mica en la capital del Estado de M\xc3\xa9xico, sostuvimos una reuni\xc3\xb3n de trabajo con el\xe2\x80\xa6 https://t.co/wQkLe84FJA'",0,0,Twitter Web App,2022-08-26 18:00:19+00:00,707471352,gilbertosauzamx,Gilberto Sauza,2012-07-20 17:04:13+00:00,"Papá, empresario, expresidente de @COPARMEX, presidente de @CONCAEM, consejero nacional de seguridad.",1791,248,"Toluca, México",,,True,,null
1563224833134972934,"b'#Podcast | La persecuci\xc3\xb3n religiosa no es nueva en #Nicaragua, el hostigamiento a los sacerdotes se ha vivido duran\xe2\x80\xa6 https://t.co/QDQOYfqzhs'",2,4,Hootsuite Inc.,2022-08-26 18:00:18+00:00,1199779012308066304,DivergentesCA,Divergentes,2019-11-27 19:56:30+00:00,"Contamos Centroamérica. Nuevas narrativas, investigación e innovación. ¿Tienes una historia? Escríbenos a info@divergentes.com",10421,199,Centroamérica,,,False,,null
1563224820896055297,"b'\xf0\x9f\xa4\x9d\xf0\x9f\x8f\xbb\xf0\x9f\x8f\x99\xef\xb8\x8f \xc3\x9anete a nosotros, forma parte de una red profesional y amplia tu red de negocios a nivel global.\n\nCont\xc3\xa1ctanos\xe2\x80\xa6 https://t.co/CnqX5yPBlz'",0,0,Twitter Web App,2022-08-26 18:00:15+00:00,1561846480922615811,fiabci_mexico,FIABCI México International Real Estate Federation,2022-08-22 22:44:24+00:00,FIABCI es una organización mundial de relaciones empresariales para todos los profesionales asociados al sector inmobiliario.,1,31,Ciudad de México,,,False,,null
1563224816894627841,"b'He visto muchos que comentan que 50 d\xc3\xb3lares no es una subida sustancial, que bueno que vivan en Europa o EU , pero\xe2\x80\xa6 https://t.co/xBPNFz28iF'",0,0,Twitter for Android,2022-08-26 18:00:14+00:00,312120654,GuillermoSolan1,Melon,2011-06-06 16:24:48+00:00,,12,75,"Toluca, México",,,False,,null
1563224806727622656,b'#LegislemosJuntos: Di\xc3\xa1logos para la expedici\xc3\xb3n del C\xc3\xb3digo Nacional de Procedimientos Civiles y Familiares desde el\xe2\x80\xa6 https://t.co/psY445FykM',3,3,Twitter Web App,2022-08-26 18:00:11+00:00,595893075,GPPRIDiputados,Diputadas y Diputados Federales PRI,2012-05-31 20:43:42+00:00,Cuenta oficial del Grupo Parlamentario del PRI en la Cámara de Diputados para la LXV Legislatura. #DiputadxsPriistasTrabajando,39349,1233,México,,,False,,null
1563224795839283201,"b'Atenci\xc3\xb3n al cliente/cobranza/sin experiencia Ciudad de M\xc3\xa9xico DF, Benito Ju\xc3\xa1rez  \n \xf0\x9f\x94\xbd \xe2\xac\x87 APLICA YA \xe2\x9d\x97  \xe2\xac\x87  \xf0\x9f\x94\xbd\xe2\x80\xa6 https://t.co/XzeYJ35IGT'",0,0,Empleate en Mexico,2022-08-26 18:00:09+00:00,1456839148103507968,KayraRosell,Bolsa de empleos mexico,2021-11-06 04:22:06+00:00,Publicaciones diarias de ofertas de empleo,25,16,Ciudad de Mexico,,,False,,null
1563224790840000513,"b'Ofrece servicios de alta calidad con nuestro ""Estudio de Mercado y Metodolog\xc3\xada para elaborar y evaluar propuestas d\xe2\x80\xa6 https://t.co/VHQdnGs7sZ'",0,0,Zoho Social,2022-08-26 18:00:08+00:00,127674582,CNEC_Mexico,CNEC,2010-03-29 23:03:19+00:00,Representamos a la Consultoría organizada nacional 🇲🇽 | 🥇Premio Ética y Valores @CONCAMIN | Entidad promotora #RSE | Brazo capacitador: @IMDT_CNECMexico,2901,508,Ciudad de México,,,True,,null
1563224769930989570,"b'""Quiero cambiar mi sonido\xe2\x80\x9d asegur\xc3\xb3 Danna Paola tras presentar el video de su tema \'XT4S1S\'. \xe2\x9d\x8c\xe2\x9d\x8c\xe2\x9d\x8c\nhttps://t.co/3eLa7YuA8F'",0,1,TweetDeck,2022-08-26 18:00:03+00:00,151514912,TVNotasmx,@TVNotasmx,2010-06-03 15:41:30+00:00,Cuenta oficial de la revista de espectáculos líder en México. Búscanos cada #MartesDeTVNotas y síguenos minuto a minuto en https://t.co/6XEBux39Zg,460064,891,México,,,True,,null
1563224769553502208,"b'@jgnaredo Si ustedes quieren un gobierno comunista o socialista, \xc2\xbfPorque no de van de M\xc3\xa9xico? Este pa\xc3\xads jam\xc3\xa1s lo se\xe2\x80\xa6 https://t.co/V3GNF59kmC'",0,0,Twitter for Android,2022-08-26 18:00:03+00:00,792955208699478016,valerio2393,Ismael,2016-10-31 05:03:48+00:00,"Deportes, Cultura, Fútbol, Música, Moda, Gobierno, Noticiero, Noticieros Deportivos y  Políticos. CRUZ AZUL para toda la vida. No discuto con pendejos!",474,2223,"Mérida, Yucatán",,,True,,null
1563224767439724544,b'Es una tradici\xc3\xb3n que este delicioso platillo se disfrute durante agosto y hasta las fiestas patrias de septiembre.\xe2\x80\xa6 https://t.co/rtplM40ZFf',1,4,Twitter Web App,2022-08-26 18:00:02+00:00,1045433229413683200,DesdeLaFeMx,Desde la fe,2018-09-27 22:01:19+00:00,"Medio de comunicación católico que ilumina nuestra realidad con la luz del Evangelio, y a través de historias y testimonios que muestran a Dios en el mundo.",49961,427,México,,,True,,null
1563224767238311938,b'Industria automotriz pide al Gobierno de AMLO mejorar el T-MEC; \xe2\x80\x9c no basta con mantenerse dentro\xe2\x80\x9d\n\xf0\x9d\x97\x96\xf0\x9d\x97\xbc\xf0\x9d\x97\xbb\xf0\x9d\x97\xbc\xf0\x9d\x97\xb0\xf0\x9d\x97\xb2 \xf0\x9d\x97\xba\xf0\x9d\x97\xae\xcc\x81\xf0\x9d\x98\x80 \xf0\x9d\x97\xb2\xf0\x9d\x97\xbb\xe2\x80\xa6 https://t.co/XnX0KM6jDM',0,0,Twitter Web App,2022-08-26 18:00:02+00:00,1069794014,MexWorldC,MexWorld Consulting,2013-01-08 02:40:30+00:00,Consultoría en Negocios Internacionales,732,971,Mexico City,,,True,,null
1563224766881857536,b'\xf0\x9f\x9a\xa8\xf0\x9f\x93\xa2| De 6 a 11 meses tardar\xc3\xada rescate de mineros; familias se inconforman.\n\n#Coahuila #Nacional #M\xc3\xa9xico #Noticias\xe2\x80\xa6 https://t.co/5WCut6OBvx',0,0,Twitter Web App,2022-08-26 18:00:02+00:00,842466588116819968,Resonanciaok,Resonancia Informativa,2017-03-16 20:04:21+00:00,📰Medio de comunicación que si dice la verdad de las cosas,1016,692,"Puebla, México",,,True,,null
1563224766449717248,b'Seg\xc3\xban el #INPC publicado por #INEGI #M\xc3\x89XICO para #Materiales de #Construcci\xc3\xb3n en Julio del 2022 para Soldadura regi\xe2\x80\xa6 https://t.co/a9taEntucw',0,0,CostoNet,2022-08-26 18:00:02+00:00,482942719,costonet,CostoNet,2012-02-04 13:35:23+00:00,Sitio de Información de costos de materiales de construcción desde 1998 https://t.co/QwdjJnt7Kh,203,997,méxico,,,False,,null
1563224766047191040,b'No olvides que hoy puede ser un gran d\xc3\xada. \xf0\x9f\x98\x8c\n\xe2\x9c\x85Con el #arrendamiento de TIP M\xc3\xa9xico puedes obtener grandes beneficios\xe2\x80\xa6 https://t.co/KEu94nVviI',0,0,TweetDeck,2022-08-26 18:00:02+00:00,958127852,TIPMexico,TIP México,2012-11-19 18:34:33+00:00,Líderes en #Arrendamiento vehicular y Administración de Flota. Una solución integral en #Leasing. Ponemos tu Negocio en Movimiento.,3727,1572,México,,,True,,null
1563224765480976384,"b'Tres caravanas de migrantes, entre ellos dominicanos, avanzan por el sur de M\xc3\xa9xico rumbo a EEUU\n\n#Radar24RD\xe2\x80\xa6 https://t.co/jbQSoAKcI1'",0,0,Twitter Web App,2022-08-26 18:00:02+00:00,337430562,Radar24rd,Radar 24,2011-07-18 01:05:56+00:00,"Comunidad informativa con el objetivo de brindarte todas las actualizaciones noticiosas. 
Denuncias Ws: (829) 748-6242",1455,661,Santo Domingo,,,True,,null
1563224765321465857,b'@Carloslopezjone @lopezobrador_ Caso SEGALMEX: la estafa maestra de la 4T \nhttps://t.co/iNzxnhgatu \n\n#Mexico \n#CDMX \n#Corrupcion',0,0,Twitter Web App,2022-08-26 18:00:02+00:00,696867334359617537,RaulRiosReyes_,Raul Rios,2016-02-09 01:24:54+00:00,Ciudadano preocupado por el desgobierno en México.,969,3791,Mexico city,,,False,,null
1563224764826755072,"b'\xf0\x9f\x9f\xa4Checa la Reforma a la #LeyDeFomentoParaLaLectura y el Libro\xf0\x9f\x93\x96, el objetivo es hacer que la gente lea en la Ciudad d\xe2\x80\xa6 https://t.co/h9ITWToUFK'",0,0,Twitter Web App,2022-08-26 18:00:01+00:00,731158245910319104,congresotv212,Congreso Tv,2016-05-13 16:24:44+00:00,Cuenta Oficial del Canal de Televisión del Congreso de la Ciudad de México.,7145,651,Ciudad de México,,,False,,null
1563224764277297152,"b'\xe2\x9a\xa0\xef\xb8\x8fDurante dos d\xc3\xadas, un nutrido panel de expertas de Venezuela, Colombia, Chile, Argentina y M\xc3\xa9xico, examinaron dife\xe2\x80\xa6 https://t.co/LDr1MAG632'",0,0,Twitter Web App,2022-08-26 18:00:01+00:00,785834255976898561,rednaranjaorg,RED NARANJA VZLA,2016-10-11 13:27:41+00:00,Red Naranja Venezuela por el derecho de las mujeres a una vida libre de violencia,5810,652,Venezuela,,,True,,null
1563224763878752256,b'#Salud La consultora de imagen Noe Oliva funda Oncoimagen en M\xc3\xa9xico para apoyar a mujeres con c\xc3\xa1ncer\xe2\x80\xa6 https://t.co/SwrFZcrHEM',0,0,Twitter Web App,2022-08-26 18:00:01+00:00,1252986204,JournalEncuadre,Revista Encuadre,2013-03-08 23:50:32+00:00,"🇲🇽🇺🇸Revista y portal de noticias.FB: Encuadre IG: revistaencuadre Ejemplares en ISSUU. Síguenos y te seguimos, medio de comunicación cercano a la gente.",2693,2687,México.,,,False,,null
1563224763614519297,"b'Karen G. Rodr\xc3\xadguez Galv\xc3\xa1n, delHospital \xc3\x81ngeles Universidad y el  HMG Hospital Coyoac\xc3\xa1n es tambi\xc3\xa9n parte de la lista\xe2\x80\xa6 https://t.co/RRvy1HAIUO'",0,3,TweetDeck,2022-08-26 18:00:01+00:00,71599605,LideresMexicano,Líderes Mexicanos,2009-09-04 18:17:09+00:00,Periodismo positivo que relata historias de éxito de personajes que mueven al país.,200893,2420,México,,,True,,null
1563224763589226497,b'\xc2\xa1Toma tus precauciones! Manifestantes bloquean autopista M\xc3\xa9xico-Pachuca\nhttps://t.co/m0veR0YVNN https://t.co/Tx9ArYA9oM',0,0,Twitter Web App,2022-08-26 18:00:01+00:00,16240818,altonivel,Alto Nivel,2008-09-11 14:22:58+00:00,"Alto Nivel es el medio mexicano con más de 30 años de historias, contenidos y noticias de economía, finanzas, negocios y líderes.",68406,976,México,,,True,,null
1563224763425869824,b'M\xc3\xa9xico: logran la detecci\xc3\xb3n del estr\xc3\xa9s acad\xc3\xa9mico mediante una nueva pulsera inteligente de microfibra\n\nInstituto Po\xe2\x80\xa6 https://t.co/M01lIyLNcI',0,0,Twitter for Advertisers,2022-08-26 18:00:01+00:00,198516996,SIICsalud,SIIC,2010-10-04 14:41:57+00:00,Cuenta oficial de la Sociedad Iberoamericana de Información Científica (SIIC). Diariamente la mejor información biomédica del Mundo,1505,172,Argentina,,,False,,null
1563224763237109761,"b'\xf0\x9f\x9a\xa8 #AlMomento  | Este viernes una fuerte explosi\xc3\xb3n se registr\xc3\xb3 cerca de una vivienda y ductos de Pemex, ubicados en\xe2\x80\xa6 https://t.co/CaNhcFCFgS'",0,0,TweetDeck,2022-08-26 18:00:01+00:00,111110077,elsolde_mexico,El Sol de México,2010-02-03 21:08:29+00:00,"Periódico Nacional de @OEMenlinea, la compañía periodística más grande de América Latina.

Instagram: https://t.co/AYCUPDQylL 
Facebook: https://t.co/7kwsryUYfC",96605,793,Ciudad de México,,,True,,null
1563224763216134144,b'Consiente tus sentidos con los sabores de M\xc3\xa9xico en Shakespeare 92\n\nhttps://t.co/inKcmkBzoZ',0,0,Twitter Web App,2022-08-26 18:00:01+00:00,904310672,WFM_Wradio,WFM con Alejandro Franco.,2012-10-25 17:20:11+00:00,"WFM es un show de radio conducido por @AlejandroFranco que integra la música, con historias, notas y más. L-J 20 - 22 h | V 21 - 23 h",13871,1983,México.,,,False,,null
1563224762792480768,b'La @SEPICDMX invita a la convocatoria para formar parte del Sistema de Registro y Documentaci\xc3\xb3n de Pueblos y Barrio\xe2\x80\xa6 https://t.co/DmlcwVNkAq',1,3,TweetDeck,2022-08-26 18:00:01+00:00,147227083,MetroCDMX,MetroCDMX,2010-05-23 15:05:03+00:00,Sistema de Transporte Colectivo Metro de la Ciudad de México.,2354960,372,Ciudad de México,,,False,,null
1563224762645508100,"b'#PixeOfertas Sony aumentar\xc3\xa1 el precio del PlayStation 5 en M\xc3\xa9xico, todav\xc3\xada lo pueden conseguir a precio regular, as\xe2\x80\xa6 https://t.co/lwcjIS6BJ9'",0,0,TweetDeck,2022-08-26 18:00:01+00:00,103985905,Pixelania,Pixelania,2010-01-11 22:18:20+00:00,"Comunidad de videojuegos online donde tendrás las últimas novedades, reseñas, previos, mucho más.

Afiliado de Amazon.

contacto@pixelania.com",88696,57068,México,,,False,,null
1563224762079404033,"b'\xe2\x99\xbb\xef\xb8\x8f Ocho ciudades latinoamericanas fueron premiadas por su esfuerzo clim\xc3\xa1tico, entre ellas la Ciudad de M\xc3\xa9xico. Ac\xc3\xa1\xe2\x80\xa6 https://t.co/yebQe5Y1WI'",0,0,TweetDeck,2022-08-26 18:00:01+00:00,948683648,Forbes_Mexico,Forbes México,2012-11-14 23:25:21+00:00,Cuenta Oficial de Twitter de la revista Forbes México.,731809,2892,Ciudad de México,,,True,,null
1563224761278275584,"b'Te presentamos nuestro avance informativo, esto y mucho m\xc3\xa1s te tiene listo @nikonavas en Hechos Meridiano Estado de\xe2\x80\xa6 https://t.co/fi1KLrDPs6'",0,1,Twitter Media Studio,2022-08-26 18:00:01+00:00,259292616,AztecaEdoMex,TV Azteca Edomex,2011-03-01 15:22:41+00:00,"¡Los mejores contenidos de TV Azteca en tus redes sociales! Síguenos también en @Aztecauno, @AztecaSiete, @adn40 y @amastv.
Una empresa de @gruposalinas",14090,349,Estado de México,,,True,,null
1563224760363823105,"b'El Seminario Permanente de Sociedad, Cultura y Vida Cotidiana en M\xc3\xa9xico te invita a su 12a. sesi\xc3\xb3n con la tem\xc3\xa1tica\xe2\x80\xa6 https://t.co/LDsmQsKTI9'",0,0,Twitter Web App,2022-08-26 18:00:00+00:00,187621516,anahuacdesign,Facultad de Diseño Anáhuac México,2010-09-06 18:43:01+00:00,Somos la Facultad de Diseño de la Universidad Anáhuac México,1786,1165,México,,,False,,null
1563224760108126208,"b'Esta informaci\xc3\xb3n te interesa, y mucho. \xc2\xbfSab\xc3\xadas que puedes pedir de m\xc3\xa1s de un tipo en tu restaurante de mar favorito\xe2\x80\xa6 https://t.co/iFDpriHrnA'",0,2,TweetDeck,2022-08-26 18:00:00+00:00,293101991,gourmetdemexico,Gourmet de México,2011-05-04 19:20:30+00:00,La revista Gourmet de México es una publicación trimestral dedicada al arte del buen vivir a través de la gastronomía.,52195,6051,México,,,True,,null
1563224759835529216,"b'\xe2\x9c\x85 #GTO El Gobernador Diego Sinhue y Fernando Estellita Lins de Salvo Coimbra, Embajador de Brasil en M\xc3\xa9xico, encabe\xe2\x80\xa6 https://t.co/53USIMIxjz'",0,0,Twitter Web App,2022-08-26 18:00:00+00:00,981345830446788609,LNoticiaAlPunto,La Noticia al Punto,2018-04-04 01:40:53+00:00,"La información del momento
lanoticiaalpunto@gmail.com",930,1199,León Guanajuato,,,False,,null
1563224759743066113,b'La violencia en Chihuahua trasciende a Ciudad Ju\xc3\xa1rez. Tampoco es un fen\xc3\xb3meno nuevo ni \xc3\xbanico en el norte de M\xc3\xa9xico.\xe2\x80\xa6 https://t.co/mnVCxoW31c',0,0,TweetDeck,2022-08-26 18:00:00+00:00,41851448,nexosmexico,Revista Nexos,2009-05-22 16:51:28+00:00,"Sociedad, periodismo y literatura.",586368,62,México,,,False,,null
1563224759675932673,b'\xf0\x9f\x9a\xa8 #M\xc3\xa9xico | Esc\xc3\xa1ndalo por reventa de boletos para el #CoronaCapital22: en redes exhibieron a Ticketmaster y a una i\xe2\x80\xa6 https://t.co/fCALqn1Ujh',0,0,TweetDeck,2022-08-26 18:00:00+00:00,1382090090059534336,ElCiudadano_Mx,El Ciudadano MX,2021-04-13 21:57:41+00:00,Prensa libertaria en Puebla ¿Tienes alguna denuncia? escríbenos,1119,446,"Puebla, México",,,True,,null
1563224758967222272,"b'\xf0\x9f\x92\xb5 Las entidades federativas de M\xc3\xa9xico tienen un limitado espacio fiscal; los gobiernos estatales tienen, en promedi\xe2\x80\xa6 https://t.co/7qwXbm7KnL'",0,0,Twitter Web App,2022-08-26 18:00:00+00:00,4916960534,OpinionLSR,Opinión La Silla Rota,2016-02-16 17:41:25+00:00,Informarte no es suficiente. Analiza y comenta con nuestros especialistas. Contacto opinion@lasillarota.com,18367,1853,"México, Distrito Federal",,,False,,null
1563224758962884608,b'#FelizViernes \nLa evaluaci\xc3\xb3n de las ciudades participantes estima la alineaci\xc3\xb3n de los esfuerzos locales con los ob\xe2\x80\xa6 https://t.co/yss0qoKftS',0,0,TweetDeck,2022-08-26 18:00:00+00:00,151602556,prensaanimal4,Prensa Animal,2010-06-03 20:11:37+00:00,Trabajamos por las causas justas en el cuidado del medio ambiente y la protección a los animales #SomosMasAnimales,5522,2109,Ciudad de México,,,True,,null
1563224758921170944,b'Acusa el presidente de Ecatepec que en el Estado de M\xc3\xa9xico prevalecen los intereses pol\xc3\xadticos por encima de los res\xe2\x80\xa6 https://t.co/nQ7NRDgPKB',0,0,TweetDeck,2022-08-26 18:00:00+00:00,2482888046,laprensaoem,LA PRENSA,2014-05-07 23:24:36+00:00,"Periódico Nacional de la @OEMenlinea, la compañía periodística más grande de América Latina. Facebook: https://t.co/IXWiC5kZiP",21530,2661,Ciudad de México,,,True,,null
1563224758631661568,b'#Deportes \nCon Alexei Garc\xc3\xada: \n\xe2\x9a\xbd\xef\xb8\x8f Duelo de mexicanos en la fase de grupos en la Champions League.\n\xe2\x9a\xbe\xef\xb8\x8f Termina la act\xe2\x80\xa6 https://t.co/DMeo8POpTx',0,0,Twitter Web App,2022-08-26 18:00:00+00:00,1106902297,MeganoticiaLEO,Meganoticias León,2013-01-20 18:07:18+00:00,"Información veraz y oportuna de la ciudad de León, Guanajuato y sus alrededores. De Lunes a Viernes 20:00 horas. Canal 151 de Megacable.",4024,1920,"León, Guanajuato",,,False,,null
1563224758589669383,b'#Denuncia #ONG que #m\xc3\xa9dicos enviados a #M\xc3\xa9xico por #Cuba no son voluntarios: \xe2\x80\x9ctienen toque de queda\xe2\x80\x9d\xe2\x80\xa6 https://t.co/bY2OpAOHbr',0,0,TweetDeck,2022-08-26 18:00:00+00:00,949767412227833856,PalabrasClarasM,Palabras Claras,2018-01-06 22:19:31+00:00,Baluarte de Expresión Libre,809,513,"Xalapa, Veracruz",,,False,,null
1563224758334144512,"b'Eduardo Margolis, el Golem de la Comunidad Jud\xc3\xada de\xc2\xa0M\xc3\xa9xico https://t.co/SSBi0Ov6f5'",0,0,WordPress.com,2022-08-26 18:00:00+00:00,189204973,enlacejudio,Enlace Judío,2010-09-10 17:09:15+00:00,"Noticias del mundo judío e Israel, información sobre judaísmo, entrevistas y reportajes exclusivos",34057,923,México,,,False,,null
1563224758023593985,b'#Estado \xf0\x9f\x9a\xa7 Anuncia gobierno de M\xc3\xa9xico ampliaci\xc3\xb3n de tramos carreteros en San Luis Potos\xc3\xad\n\n@GobEdoSLP @SCT_mx @SCTSLP\xe2\x80\xa6 https://t.co/7bvTwY3Yni',0,0,Twitter Web App,2022-08-26 18:00:00+00:00,1139946859823321088,lavozenlinea_,La Voz en Línea,2019-06-15 17:24:45+00:00,"¡Lo mejor de las noticias locales, nacionales e internacionales al instante!",428,567,San Luis Potosí,,,False,,null
1563224746027716610,"b'""La ca\xc3\xadda de inversi\xc3\xb3n ha reducido ya el capital instalado en M\xc3\xa9xico, y eso reduce el crecimiento potencial""\n\nLeer\xe2\x80\xa6 https://t.co/Av13XNO6Tb'",0,1,Twitter Web App,2022-08-26 17:59:57+00:00,1256366203339190276,JoseiRasso,José Ignacio Rasso Ibarra,2020-05-01 23:33:48+00:00,Colaborador en: Periódico El @informador / @LaListanews / https://t.co/OQCmQjHkDg / Participo en @nmasmedia #PuntoyContrapunto,34629,809,Ciudad de México ,,,False,,null
1563224718882193413,"b'En el marco de la inauguraci\xc3\xb3n de la Feria de Inversi\xc3\xb3n de la Ciudad de M\xc3\xa9xico, la gobernadora Evelyn Salgado Pined\xe2\x80\xa6 https://t.co/wMrPtSSMib'",0,0,Twitter Web App,2022-08-26 17:59:50+00:00,200773712,SolChilpancingo,El Sol de Chilpancingo,2010-10-10 06:13:18+00:00,Periódico y Portal de notícias líder en el Estado de Guerrero.,9553,175,Chilpancingo,,,True,,null
1563224709986062336,"b'#Nacional | El Presidente de M\xc3\xa9xico se realiz\xc3\xb3 una prueba covid, luego de presentarse \xe2\x80\x98ronco\xe2\x80\x99 en su conferencia de\xe2\x80\xa6 https://t.co/kHi5W1mfD5'",0,0,Twitter Web App,2022-08-26 17:59:48+00:00,744553652673622020,PoderTV,Poder TV,2016-06-19 15:33:18+00:00,"Medio de comunicación independiente que se transmite a través de #FB live 
https://t.co/kSPLPg08wU",266,311,"Puebla, México",,,False,,null
1563224707226542080,b'En el Stent de mi columna de hoy les cuento de alguien que tuvo que disimular su alegr\xc3\xada por la salida de\xe2\x80\xa6 https://t.co/64wCRctw8W',2,3,Twitter for iPhone,2022-08-26 17:59:48+00:00,129937603,ClaudioOchoaH,Claudio Ochoa Huerta,2010-04-05 21:22:13+00:00,-Reportero en @latinus_us.   -Lunes a viernes #LatinusDiario 8:30 pm.  -Escribo en El Universal. claudio8ah@gmail.com,41651,1343,México D.F.,,,False,,null
1563224690599948290,"b'@CarlosLoret Wey, esta demasiado real, pinche M\xc3\xa9xico, pt 4T'",0,0,Twitter Web App,2022-08-26 17:59:44+00:00,68876107,mrarchundia,Mario Archundia,2009-08-26 02:18:52+00:00,,60,475,cancun,,,True,,null
1563224689644023810,"b'Filtran audio del conductor de Survivor M\xc3\xa9xico revelando al pr\xc3\xb3ximo eliminado, ser\xc3\xa1 una de las salidas m\xc3\xa1s pol\xc3\xa9mica\xe2\x80\xa6 https://t.co/QYPMqMOG09'",0,0,TweetDeck,2022-08-26 17:59:43+00:00,634719421,LVerdadNoticias,La Verdad Noticias,2012-07-13 17:05:21+00:00,La Verdad Noticias - Las mejores noticias de México y el mundo.,6723,180,Quintana Roo,,,False,,null
1563224664209428480,"b'Filtran audio del conductor de Survivor M\xc3\xa9xico revelando al pr\xc3\xb3ximo eliminado, ser\xc3\xa1 una de las salidas m\xc3\xa1s pol\xc3\xa9mica\xe2\x80\xa6 https://t.co/Xnd4nWqnKU'",0,0,TweetDeck,2022-08-26 17:59:37+00:00,1225932256407146496,LvdNoticias,La Verdad Noticias,2020-02-08 00:00:18+00:00,La Verdad Noticias - Las mejores noticias de México y el mundo.,451,6,Quintana Roo,,,False,,null
1563224658463207426,"b'#Nacional | El Presidente de M\xc3\xa9xico se realiz\xc3\xb3 una prueba covid, luego de presentarse \xe2\x80\x98ronco\xe2\x80\x99 en su conferencia de\xe2\x80\xa6 https://t.co/v0EBE8usIx'",0,0,Twitter Web App,2022-08-26 17:59:36+00:00,186960744,PoderPoliticoMx,Poder Político,2010-09-04 21:53:44+00:00,"Periódico de información local, nacional e internacional fundado el 15 de Febrero de 1975.",2629,1046,México,,,False,,null
1563224610409066497,"b'Estas presentaciones de @Cinepolis  s\xc3\xad se ven chingonas.\n\nOjal\xc3\xa1 trajeran parte del cine indio que distribuyen all\xc3\xa1,\xe2\x80\xa6 https://t.co/O0gq30so3M'",0,0,TweetDeck,2022-08-26 17:59:25+00:00,11095422,DanCampos,"Dan ""well, actually..."" Campos",2007-12-12 17:13:27+00:00,"Host of NTX, one of the Top 3 Tech News Podcast in MX. Producer of Churros & Palomitas. I'm not an expert, but I play one on the internet. I don't follow back.",1690,200,"México, DF",,,False,,null
1563224603606261760,"b'Qu\xc3\xa9 hacer y qu\xc3\xa9 no hacer cuando deja de funcionar algo en tu casa, seg\xc3\xban los expertos   \nhttps://t.co/vk04HERB4X\xe2\x80\xa6 https://t.co/HYuNypGfkg'",0,0,Microsoft Power Platform,2022-08-26 17:59:23+00:00,520638787,UnBotFeliz,UnBot,2012-03-10 18:48:03+00:00,"#IBelieveInGodNotInLuck 

Esta cuenta usa un bots para enviar noticias. Twitts en cada momento para que estés informado. 📰",58,3,República Dominicana,,,False,,null
1563224594341064705,"b'Video \xf0\x9f\x93\xbd\xef\xb8\x8f | Una pol\xc3\xa9mica escultura, que muestra al papa Francisco tirar a un beb\xc3\xa9 al suelo y luego re\xc3\xadr, es exhibida\xe2\x80\xa6 https://t.co/3zlEKWS1FS'",1,3,Echobox,2022-08-26 17:59:21+00:00,1263999129874690048,elpaismexico,EL PAÍS México,2020-05-23 01:04:39+00:00,Contamos un país al mundo y el mundo a un país. #ELPAÍSMéxico Suscríbete: https://t.co/G6R5OkzHQK. Síguenos en Telegram: https://t.co/S2ephV4zJ7,83336,808,Ciudad de México,,,True,,null
1563224586551840770,b'@whocares_1203 @jorg3leiner @avieu Caso SEGALMEX: la estafa maestra de la 4T \nhttps://t.co/iNzxnhgatu \n\n#Mexico \n#CDMX \n#Corrupcion',0,0,Twitter Web App,2022-08-26 17:59:19+00:00,696867334359617537,RaulRiosReyes_,Raul Rios,2016-02-09 01:24:54+00:00,Ciudadano preocupado por el desgobierno en México.,970,3792,Mexico city,,,False,,null
1563224544365555712,"b'Reportan muerte de yerno de ""El Bronco""; habr\xc3\xada sido arrastrado por la corriente https://t.co/u3STrLs87y'",0,1,Hootsuite Inc.,2022-08-26 17:59:09+00:00,1023090584,informador_MEX,MÉXICO,2012-12-19 23:18:42+00:00,"Noticias más recientes de política, crimen organizado y el acontecer en la República Mexicana  ::: Una cuenta de @informador.",13969,196,"Guadalajara, Jalisco",,,False,,null
1563224538573258752,"b'Se registra explosi\xc3\xb3n de toma clandestina en #Amozoc, Puebla\n\n""YA SE ACAB\xc3\x93 EL #HUACHICOL"" pregon\xc3\xb3 el payaso de las\xe2\x80\xa6 https://t.co/8an3yoU963'",0,0,Twitter Web App,2022-08-26 17:59:07+00:00,13493962,OctavioGomezA,Octavio Gómez,2008-02-14 23:01:51+00:00,Mi lector de feeds nunca está vacio,1453,914,Ciudad de México,,,True,,null
1563224509616128000,b'Posponen debatir prisi\xc3\xb3n preventiva entre dudas y presi\xc3\xb3n https://t.co/cAqwfUqQOM https://t.co/LEeDFM2s8V',0,0,Twitter for iPhone,2022-08-26 17:59:01+00:00,4499559076,visionpolitica7,Fernando Cruz López,2015-12-16 05:06:08+00:00,"Periodista activo desde 1978. Director General de https://t.co/1dFgzaAnzE, comentarista político del Heraldo Radio en el 97.7 FM. Presidente de SEPROCOM. Cel 95154",15828,1625,"Oaxaca de Juárez, Oaxaca",,,True,,null
