tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone,Coordinates,GeoEnabled,Language,TweetPlace
1563314785156210688,b'@20legend4 @SantiRusso Ac\xc3\xa1 en Guatemala es a las 5:30am toca madrugar \xf0\x9f\x91\xb9',0,1,Twitter for Android,2022-08-26 23:57:44+00:00,2516047900,edwinrener,Edwin Rodriguez,2014-04-29 03:18:33+00:00,,13,24,Guatemala,,,False,,null
1563314318820913153,"b'@CentraRSE agradece a @Ingeniolaunion, empresa l\xc3\xadder en negocios responsables en Guatemala, por sumarse como patroc\xe2\x80\xa6 https://t.co/GHfHGcLZnZ'",2,2,Twitter Web App,2022-08-26 23:55:53+00:00,381102616,CentraRSE,CentraRSE,2011-09-27 19:03:21+00:00,Centro para la Acción de la Responsabilidad Social Empresarial en Guatemala #RSE #CSR,2557,368,Guatemala,,,True,,null
1563314187400450048,b'#Internacionales: La exfiscal anticorrupci\xc3\xb3n de #Guatemala Virginia Laparra denunci\xc3\xb3 que lleva seis meses en prisi\xc3\xb3\xe2\x80\xa6 https://t.co/3sook8RotL',4,13,TweetDeck,2022-08-26 23:55:21+00:00,143839873,100noticiasni,100%NOTICIAS,2010-05-14 15:04:31+00:00,"🖌️ Símbolo de la libertad de prensa en Nicaragua.

      💬 Telegram: https://t.co/Df5JI2EiSN…",208917,365,Nicaragua,,,False,,null
1563314096488865794,"b'#GUATEMALA - Hoy nuestros clientes publicaron 1,292 nuevas plazas y 7,739 durante la semana.\n\nPuede revisarlas en:\xe2\x80\xa6 https://t.co/MaCuYNYRdn'",0,0,Twitter Web App,2022-08-26 23:55:00+00:00,40515967,transdocnoticia,transdocnoticias,2009-05-16 18:32:39+00:00,"Monitoreo de noticias al instante y trabajos, todos los días hábiles
http://t.co/tWs65rYMwU",6328,752,Guatemala,,,True,,null
1563313487828647936,b'\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 de Guatemala pa Guatepeor jajajajajajajaj',0,0,Twitter for iPhone,2022-08-26 23:52:35+00:00,1201659530477789189,EmanuelTerrerow,Emanuel,2019-12-03 00:29:01+00:00,♌️,120,80,Dominican Republic,,,False,,null
1563313360728649730,b'@jairVHS Aqu\xc3\xad esta la prueba de que en Guatemala todav\xc3\xada se llama negrito y que sigue siendo de Bimbo https://t.co/rcMosFp54c',0,0,Twitter for Android,2022-08-26 23:52:04+00:00,1376645554999025665,FgSong,Song FG,2021-03-29 21:21:04+00:00,"Hola wenas , como anda la pipol hoy",145,3125,Guatemala,,,False,,null
1563313108742856707,"b'CONCEPTO CREATIVO: 0/10\nNo se puede decir mucho, mencionaron \xe2\x80\x9cQue el futuro te sorprenda en Guatemala\xe2\x80\x9d pero la verd\xe2\x80\xa6 https://t.co/39uYW2Fyrw'",0,1,Twitter for iPhone,2022-08-26 23:51:04+00:00,235380377,CharlyStrings,Alfredo Rodríguez,2011-01-08 01:39:14+00:00,"Medio creativo o creativo y medio, depende del día que me lo preguntes.",733,685,Antigua Guatemala,,,True,,null
1563312576301125635,b'Weeeeey estaba viendo un envivo de Eduin Caz y dijo que estan preparando la gira para Guatemala me muerooo! \xe2\x9d\xa4',0,0,Twitter for Android,2022-08-26 23:48:57+00:00,1921855351,karlajuarra,Karlita♥,2013-10-01 01:17:09+00:00,,258,267,Guatemala,,,False,,null
1563312575949176832,b'@JoshMizrahim @Warex3D @vozdeltuit Si la diferencia es q en Las Vegas NO LLUEVE es un desierto no est\xc3\xa1n preparados\xe2\x80\xa6 https://t.co/QLqDa7xD6P',0,1,Twitter for iPhone,2022-08-26 23:48:57+00:00,3297931763,luchaGua,Tristan,2015-05-25 15:50:17+00:00,Luis Chavez,32,470,Guatemala,,,False,,null
1563312062260195329,"b'@CentraRSE agradece a @nestlecam, empresa l\xc3\xadder en negocios responsables en Guatemala, por sumarse como patrocinado\xe2\x80\xa6 https://t.co/HMNVkXJK0H'",1,1,Twitter Web App,2022-08-26 23:46:55+00:00,381102616,CentraRSE,CentraRSE,2011-09-27 19:03:21+00:00,Centro para la Acción de la Responsabilidad Social Empresarial en Guatemala #RSE #CSR,2557,368,Guatemala,,,True,,null
1563311928390299648,"b'Liked on YouTube: Guatemala, Coraz\xc3\xb3n del Mundo Maya 4K Cinematic Video https://t.co/XYwJw1L5wl'",0,0,IFTTT,2022-08-26 23:46:23+00:00,96499926,Gar_gam,Felipe G.,2009-12-13 06:28:17+00:00,"Pearl Jam, Metallica, STP & grunge. Love videogames (Zelda, Mario Kart, GTA, Fire Emblem), reading & travelling. Natural geek 🇲🇽",344,4308,"Coyoacán, Distrito Federal",,,True,,null
1563311627687956481,b'\xf0\x9f\x92\xa5\xc2\xa1Lo \xc3\xbaltimo! \xf0\x9f\x92\xa5\n\nFenafuth\xf0\x9f\x87\xad\xf0\x9f\x87\xb3 confirma fechas de los pr\xc3\xb3ximos microciclos de la Selecci\xc3\xb3n de Honduras antes de enfrent\xe2\x80\xa6 https://t.co/cLiaYbWcXs',0,2,Hootsuite Inc.,2022-08-26 23:45:11+00:00,972804638,televicentrohn,Televicentro HN,2012-11-26 22:11:59+00:00,"Líderes en la televisión de Honduras, con la más amplia programación en Noticias, Deportes, Entretenimiento y Espectáculos.",294191,89,"Tegucigalpa, Honduras.",,,True,,null
1563311414936485891,b'@AlertaGt502 @tayundoagriexpo @mompirris27 @NT_Regionales @FridelMejicanos @MTunchez_19 @ElRebeldeGt1\xe2\x80\xa6 https://t.co/fwpAVHb1nw',0,1,@ReporteNi,2022-08-26 23:44:20+00:00,434585942,ReporteNi,🇺🇦🇳🇮Reportes Nicas🇳🇮🇺🇦,2011-12-12 02:02:00+00:00,"Reporta u opina en temas de interés común. Si sos seguidor, usa @ReporteNi, #ReporteNi o #reporto en tu tuit y éste será citado. Dudas, comentarios? MD.",31980,9480,Nicaragua,,,False,,null
1563311381268819968,b'Por efectos de la Onda Tropical 32 y Vaguada asociada son posibles  altos acumulados totales de lluvia de hasta 75m\xe2\x80\xa6 https://t.co/Fa3hIXOisu',0,2,Twitter for Android,2022-08-26 23:44:12+00:00,796436880,AlertaGt502,Alerta⚠️Temprana,2012-09-01 16:42:11+00:00,"Reportes de Tiempo Severo en Guatemala 🇬🇹 y noticias relevantes

Mientras más oscura es la noche, más brillante es la estrella

Fyodor Dostoyevski",14844,2782,Guatemala,,,True,,null
1563310747395928066,"b'BOLET\xc3\x8dN HIDROL\xc3\x93GICO ESPECIAL No. 883-2022 R\xc3\x8dO OLOPA\n\n26 de agosto de 2022.\n\nINSIVUMEH, Desarrollo Geocient\xc3\xadfico Par\xe2\x80\xa6 https://t.co/oDznn6BpAQ'",2,1,Twitter for Android,2022-08-26 23:41:41+00:00,564132495,insivumehgt,INSIVUMEH Guatemala,2012-04-26 21:22:01+00:00,"CUENTA OFICIAL Instituto Nacional de Sismología, Vulcanología, Meteorología e Hidrología de #Guatemala #INSIVUMEH",240396,13,Guatemala,,,True,,null
1563310642370875393,"b'Toda peten es una zona arqueol\xc3\xb3gica, que se usa para narcopista, narcofincas y narcoganado\n\nPorque es tierra sin le\xe2\x80\xa6 https://t.co/tX1PDfgroa'",0,1,Twitter for Android,2022-08-26 23:41:16+00:00,1521988060015390721,Beavis_budist12,Beavis_budist,2022-05-04 23:00:55+00:00,cuenta secundaria,82,1033,Guatemala,,,False,,null
1563310264350416896,"b'@CentraRSE agradece a Pantaleon, empresa l\xc3\xadder en negocios responsables en Guatemala, por sumarse como patrocinador\xe2\x80\xa6 https://t.co/MbSAJY6OZE'",1,1,Twitter Web App,2022-08-26 23:39:46+00:00,381102616,CentraRSE,CentraRSE,2011-09-27 19:03:21+00:00,Centro para la Acción de la Responsabilidad Social Empresarial en Guatemala #RSE #CSR,2557,368,Guatemala,,,True,,null
1563310161527156737,b'Actualizaci\xc3\xb3n 26/08\n\nPron\xc3\xb3stico de avance de OT32 y Vaguada asociada\n\n27/08\nVGM frente a Costa Sur\n\n28/08\nVGM frent\xe2\x80\xa6 https://t.co/YPaBKYSvIC',2,3,Twitter for Android,2022-08-26 23:39:22+00:00,796436880,AlertaGt502,Alerta⚠️Temprana,2012-09-01 16:42:11+00:00,"Reportes de Tiempo Severo en Guatemala 🇬🇹 y noticias relevantes

Mientras más oscura es la noche, más brillante es la estrella

Fyodor Dostoyevski",14844,2782,Guatemala,,,True,,null
1563309991645544449,b'#MarcaPaisGT La #Guatemala asombrosa e imparable... https://t.co/xLHH9WZMLt',1,1,Twitter for Android,2022-08-26 23:38:41+00:00,3874797018,marielp82893334,Mariel Pérez,2015-10-13 00:09:59+00:00,,689,376,"Antigua, Guatemala",,,False,,null
1563309628532097035,"b'@jguaido jajaja pena ajena jajaja Saludps desde Guatemala payaso Guaido, sos un rid\xc3\xadculo internacional'",0,0,Twitter for iPhone,2022-08-26 23:37:14+00:00,1872927894,HugoSGt,Hugo,2013-09-16 20:40:59+00:00,En ocasiones es mejor decir la verdad antes de que sea demasiado tarde.,2168,2018,Guatemala,,,True,,null
1563309212910112768,"b'Tamaaaadre y cobraron millonadas, vale verga Guatemala much\xc3\xa1 \xf0\x9f\x98\x90\xf0\x9f\xa4\xac https://t.co/dpKgnSkKLY'",0,0,Twitter for Android,2022-08-26 23:35:35+00:00,862466275,TellmeELF,💙 💚 Astrid de Hyunjin 😏,2012-10-05 03:39:43+00:00,"Me encanta mi pais  #Guatemala 
Amo a Super Junior..!!! Dichosa de ir al #SuperShow7 ELF - Stay🤌🏽 😍 Amparo mi bisabuela hermosa, 1925-2018 Q.E.P.D 💙😊",132,333,Guatemala City,,,False,,null
1563309073134923776,b'#HOY \xe2\x8f\xa9 BUSCAN REACTIVAR LA ECONOM\xc3\x8dA GUATEMALTECA\n\nLa C\xc3\xa1mara de Industria de Guatemala y el Ministerio de Econom\xc3\xada i\xe2\x80\xa6 https://t.co/67xJhKUrfD',4,4,Zoho Social,2022-08-26 23:35:02+00:00,51154192,NuestroDiario,Nuestro Diario,2009-06-26 17:54:30+00:00,Diario de mayor circulación en Guatemala.  Noticias como son desde 1998.  ¡Bienvenidos!,951300,360,"Guatemala, Guatemala",,,True,,null
1563308474406031360,b'#VamosGuate | \xc2\xa1EL PROCESO DEL DT MEXICANO YAHIR GARC\xc3\x8dA CULMINA CON \xc3\x89XITO UNA NUEVA SEMANA DE TRABAJO!\n\n\xc2\xa1LA SELE SUB\xe2\x80\xa6 https://t.co/gOW4bLVWrb',0,0,Twitter for iPhone,2022-08-26 23:32:39+00:00,2354900952,EdwinFajardoFH,Edwin Fajardo Rodríguez,2014-02-21 14:45:32+00:00,"Polifacético: Periodista Profesional, Licenciado en Ciencias de la Comunicación, Gestor, Scout y Entrenador de Futbol. ¡En capacitación constante!",2497,1194,Guatemala,,,True,,null
1563307805754265603,"b'#Mineco te invita a participar a la ""\xf0\x9d\x90\x88 \xf0\x9d\x90\x85\xf0\x9d\x90\x9e\xf0\x9d\x90\xab\xf0\x9d\x90\xa2\xf0\x9d\x90\x9a \xf0\x9d\x90\xa9\xf0\x9d\x90\x9a\xf0\x9d\x90\xab\xf0\x9d\x90\x9a \xf0\x9d\x90\xa5\xf0\x9d\x90\x9a \xf0\x9d\x90\x95\xf0\x9d\x90\xa2\xf0\x9d\x90\xaf\xf0\x9d\x90\xa2\xf0\x9d\x90\x9e\xf0\x9d\x90\xa7\xf0\x9d\x90\x9d\xf0\x9d\x90\x9a \xf0\x9d\x90\x92\xf0\x9d\x90\xa8\xf0\x9d\x90\x9c\xf0\x9d\x90\xa2\xf0\x9d\x90\x9a\xf0\x9d\x90\xa5\xf0\x9f\x8f\xa0 - \xf0\x9d\x90\x93\xf0\x9d\x90\xab\xf0\x9d\x90\x9a\xf0\x9d\x90\xa7\xf0\x9d\x90\xac\xf0\x9d\x90\x9f\xf0\x9d\x90\xa8\xf0\x9d\x90\xab\xf0\x9d\x90\xa6\xf0\x9d\x90\x9a\xf0\x9d\x90\xa7\xf0\x9d\x90\x9d\xf0\x9d\x90\xa8 \xf0\x9d\x90\x92\xf0\x9d\x90\xae\xf0\x9d\x90\x9e\xc3\xb1\xf0\x9d\x90\xa8\xf0\x9d\x90\xac"",\n\n\xf0\x9f\x93\x85 Fechas: 2, 3 y 4\xe2\x80\xa6 https://t.co/Wju3SMgbrc'",0,1,TweetDeck,2022-08-26 23:30:00+00:00,297520013,MINECOGT,Ministerio Economía,2011-05-12 17:03:03+00:00,Cuenta oficial del Ministerio de Economía de Guatemala 🇬🇹 #MINECOGT,68901,503,República de Guatemala,,,True,,null
1563307804819087361,"b'#GUATEMALA - Hoy nuestros clientes publicaron 1,292 nuevas plazas y 7,739 durante la semana.\n\nPuede revisarlas en:\xe2\x80\xa6 https://t.co/dYuBTIc1W6'",0,0,Twitter Web App,2022-08-26 23:30:00+00:00,40516850,transdoctrabajo,transdoctrabajos,2009-05-16 18:37:47+00:00,"En Guatemala y en El Salvador.  Regístrate Todos los días nuevas ofertas de trabajo y noticias Llevas tus procesos en línea, siempre recibirás respuesta.",985,294,Guatemala,,,False,,null
1563307664523726849,b'@FerdyMontepeque @ShirleyRiveraGt @CC_Guatemala La iniciativa 6076 solo trae represi\xc3\xb3n cuando el pueblo decida prot\xe2\x80\xa6 https://t.co/fifKvDO51e',0,0,Twitter Web App,2022-08-26 23:29:26+00:00,780637153239764992,MYohanito,Yohan Mora,2016-09-27 05:16:15+00:00,Periodista,13,197,Guatemala City,,,False,,null
1563307063375446017,"b'#Nacionales | Tras un a\xc3\xb1o de funcionamiento en el Hospital General San Juan de Dios, se dan a conocer los resultado\xe2\x80\xa6 https://t.co/imWGsjyOC1'",0,1,Twitter for iPhone,2022-08-26 23:27:03+00:00,221932544,AztecaNoticiaGT,Azteca Noticias GT,2010-12-02 00:51:24+00:00,"Twitter oficial de Azteca Noticias Guatemala. Mira nuestras tres emisiones: 5:45 am, 1:00 pm y 9:00 pm por #AztecaGuate 🇬🇹",476611,205,Guatemala,,,True,,null
1563306592086654976,b'\xf0\x9f\x92\xa5\xc2\xa1Lo \xc3\xbaltimo! \xf0\x9f\x92\xa5\n\nFenafuth\xf0\x9f\x87\xad\xf0\x9f\x87\xb3 confirma fechas de los pr\xc3\xb3ximos microciclos de la Selecci\xc3\xb3n de Honduras antes de enfrent\xe2\x80\xa6 https://t.co/eKnPXJCRP2',0,0,Hootsuite Inc.,2022-08-26 23:25:11+00:00,1174256078,DeportesTVC,Deportes TVC,2013-02-13 07:37:22+00:00,"Información sobre nuestros equipos, eventos y transmisiones. Cuenta oficial en Twitter de DEPORTES Televicentro. ¡La Casa de los Grandes Eventos!",242760,280,HONDURAS,,,True,,null
1563306339656314884,b'Las cosas que pasan en Guatemala. https://t.co/70JsfMNuYI',0,0,Twitter for Android,2022-08-26 23:24:10+00:00,145059028,dontuka_,Andrés,2010-05-18 01:20:43+00:00,"Estudiante de periodismo. Pasión por el montañismo. 
Aficionado a la astronomía. Corredor. 11:11 F. ❤️🎻
🇬🇹",5878,1671,Ciudad de Guatemala,,,True,,null
1563306292781121536,"b'@CentraRSE agradece a Comunicaci\xc3\xb3n Corporativa Ketchum, empresa l\xc3\xadder en negocios responsables en Guatemala, por su\xe2\x80\xa6 https://t.co/f8sdqruPP3'",1,0,Twitter Web App,2022-08-26 23:23:59+00:00,381102616,CentraRSE,CentraRSE,2011-09-27 19:03:21+00:00,Centro para la Acción de la Responsabilidad Social Empresarial en Guatemala #RSE #CSR,2557,368,Guatemala,,,True,,null
1563306212912877568,"b'\xc2\xa1Coming Soon! Volcano Summit, una iniciativa global, que act\xc3\xbaa como una plataforma para intercambiar visiones y exp\xe2\x80\xa6 https://t.co/evd7gHsIH6'",1,1,Twitter Media Studio,2022-08-26 23:23:40+00:00,2343910962,republicagt,República.,2014-02-14 17:51:59+00:00,"Noticias, análisis, opinión y entretenimiento. Síguenos para la mejor cobertura republicana en Guatemala. info@republica.gt",62557,65,Guatemala,,,True,,null
1563306074350178306,b'Un honor compart\xc3\xadr con mujeres que inspiran en la 1ra Federaci\xc3\xb3n de organizaciones de mujeres empresarias y emprend\xe2\x80\xa6 https://t.co/PYA5Hbu5zS',0,2,Twitter for Android,2022-08-26 23:23:07+00:00,729492001,EMelgarejo_gt,Eslly Melgarejo,2012-07-31 23:32:43+00:00,"🎙Periodista | Comunicadora | Presentadora
 | Premio Nacional de Periodismo Cultural |

| Co-founder: 
🎬Revista Cultural @azacuangt 
 esllymelgarejo@gmail.com",14156,1551,Guatemala,,,True,,null
1563306043404427264,b'Guatemala reporta m\xc3\xa1s de 10 mil casos activos de Covid-19\nhttps://t.co/PsXnoioD9R',0,2,TweetDeck,2022-08-26 23:23:00+00:00,112886016,T13Noticias,T13 Noticias,2010-02-10 01:10:49+00:00,Todo el acontecer nacional e internacional en nuestra cuenta oficial de Twitter. También de lunes a viernes por canal 13 a las 21:00 hrs.,846240,126,Guatemala,,,True,,null
1563305543573606400,"b'@SantosDalia Me encanta la lluvia, pero siempre que llueve me hace pensar en los que est\xc3\xa1n sin techo o en condicion\xe2\x80\xa6 https://t.co/vDZYFUBXLi'",0,5,Twitter for Android,2022-08-26 23:21:01+00:00,1020154285101895690,VicenteCarrera_,Vicente Carrera,2018-07-20 03:51:49+00:00,"CAD CAM CAE | Pro DD HH | Democracia y justicia para Guatemala | @UCLCGt | La política puede ser sucia, servir no | Progresista | 📧 info@vicentecarrera.com",14161,2792,Guatemala,,,True,,null
1563305509314211843,b'American Eagle Guatemala en Instagram: \xe2\x80\x9c\xc2\xbfUna amiga que te haga sentir DIOSA todo el tiempo y que te de un extra de\xe2\x80\xa6 https://t.co/cTTflOujpT',0,0,Twitter for iPhone,2022-08-26 23:20:52+00:00,1364450395813072896,eugenialvsjj,Eugenia 🫶🏼,2021-02-24 05:41:54+00:00,ILYSM JJ 🤍                                   My second account @mar_lvs4everjj entre otras 😅,460,580,México,,,False,,null
1563305167411326981,"b'Trailer con problemas en neum\xc3\xa1tico delantero obstruye un carril en ruta El Atl\xc3\xa1ntico, km 9 zona 17. \n\nApoyo vial en\xe2\x80\xa6 https://t.co/VQMUmWG6Gc'",0,13,Twitter for iPhone,2022-08-26 23:19:31+00:00,372126670,amilcarmontejo,Amilcar Montejo,2011-09-12 05:43:54+00:00,"Vocero vial en Municipalidad Guatemala. Información y novedades relevantes en la vía pública. Recuerde, Cuide su vida y la vida de los demás.",805415,276,"Guatemala, Guatemala",,,True,,null
1563305132049465345,"b'@OtmaroGiron @PaoloBa3 Es que no es culpa del jugador, ser\xc3\xada estupido recriminarlos, ellos tienen que buscar el pan\xe2\x80\xa6 https://t.co/Xa6lWQtx2y'",1,0,Twitter for iPhone,2022-08-26 23:19:22+00:00,1554121733787066368,Jsixco23,El 10 De La Gente,2022-08-01 15:07:57+00:00,Aguilucho de Nacimiento. Optometrista en Proceso 👨🏾‍⚕️ Nueva Cuenta,88,220,"San Miguel, El Salvador",,,False,,null
1563304545186643969,b'@omarfayad @SNietoCastillo @juliomenchaca_ El de la boda carisisisisima en Guatemala que le cost\xc3\xb3 su chamba? Esposa\xe2\x80\xa6 https://t.co/prFxk215GB',0,0,Twitter for Android,2022-08-26 23:17:03+00:00,87007997,OCAMPIV,IVAN OCAMPO ALARCON,2009-11-02 19:23:26+00:00,PSICOLOGO,130,1223,TULTITLAN,,,True,,null
1563304531546370048,b'#ObservatorioSICACOVID \xf0\x9f\x8c\x8e\xf0\x9f\x94\x8e | GUATEMALA: El @MinSaludGuate comunic\xc3\xb3 a la poblaci\xc3\xb3n que no se requerir\xc3\xa1 constancia de\xe2\x80\xa6 https://t.co/Bm07L0RAN4',2,3,Twitter for iPhone,2022-08-26 23:16:59+00:00,388029542,sg_sica,SICA - Sistema de la Integración Centroamericana,2011-10-10 02:14:19+00:00,Secretaría General del Sistema de la Integración Centroamericana (SICA) 🇨🇷🇸🇻🇬🇹🇭🇳🇳🇮🇵🇦🇧🇿🇩🇴,42209,1456,"San Salvador, El Salvador",,,True,,null
1563304303720218624,b'Guatemala: Queman vivos a tres supuestos secuestradores y asesinos de un ni\xc3\xb1o de 11 a\xc3\xb1os https://t.co/POXRtnvRkB \xe2\x9d\x87',0,0,Agencia NDS,2022-08-26 23:16:05+00:00,1458507138,agenciaNDS,Agencia NDS,2013-05-26 02:17:15+00:00,Agencia de Noticias Norte del Sur - Alianza de medios.,325604,439,Cartagena de Indias,,,True,,null
1563304147583381505,b'BCIE se suma a los esfuerzos para habilitar la primera unidad pedi\xc3\xa1trica de trasplante de m\xc3\xa9dula \xc3\xb3sea en Guatemala https://t.co/LD2Zl0IKjH',0,0,WordPress.com,2022-08-26 23:15:28+00:00,1335307720518463492,GtImpulso,Impulso Empresarial GT,2020-12-05 19:39:30+00:00,Somos un medio de comunicación digital comprometido con el desarrollo empresarial y el emprendimiento de los guatemaltecos.,41,160,Guatemala,,,True,,null
1563303753151049729,b'#NuestroFut \n\nLo adelantado por @VAR502GT se confirma:\n\nCOMUNICADO OFICIAL | El Departamento de Arbitraje y Comisi\xc3\xb3\xe2\x80\xa6 https://t.co/xTK8ppGMgL',1,3,Twitter for Android,2022-08-26 23:13:54+00:00,291710923,ovandooscar,Oscar Ovando 🇬🇹,2011-05-02 14:01:40+00:00,"Cuenta Personal / Deportes /  ADS /

Instagram oscar.ovandogt

Facebook y TikTok oscarovandogt",41387,1504,Guatemala,,,True,,null
1563303726974001154,b'Algunos sectores de la ciudad capital han reportado complicaciones vehiculares derivado de las fuertes lluvias que\xe2\x80\xa6 https://t.co/1HRlI0sXFr',4,16,Echobox,2022-08-26 23:13:47+00:00,38687143,prensa_libre,Prensa Libre,2009-05-08 15:38:38+00:00,"Somos el diario líder de Guatemala.
Coronavirus: https://t.co/j81nqkbkau
Suscríbase: https://t.co/MnaC5DpclY
Únase a Telegram: https://t.co/B5dYceZFU4…",1504495,53,Guatemala,,,True,,null
1563303475995324416,"b'@jczapata_s @sperezattias @FUNDESA @PRONACOMGT @CamComercioGT @CACIFnoticias Pero est\xc3\xa1 claro que la estrategia, la\xe2\x80\xa6 https://t.co/O4eFuSExaD'",0,1,Twitter Web App,2022-08-26 23:12:48+00:00,115077613,HablandoAndo3,Giancoco,2010-02-17 14:56:15+00:00,Convencido que la locura nos mantiene andando cuando todo alrededor es tan insanamente cuerdo.,508,845,Guatemala,,,False,,null
1563303155294564352,b'@OtmaroGiron @PaoloBa3 Hay unos que se van para Guatemala',1,1,Twitter for iPhone,2022-08-26 23:11:31+00:00,1554121733787066368,Jsixco23,El 10 De La Gente,2022-08-01 15:07:57+00:00,Aguilucho de Nacimiento. Optometrista en Proceso 👨🏾‍⚕️ Nueva Cuenta,88,220,"San Miguel, El Salvador",,,False,,null
1563303019147431937,b'Memoria ciclo de conferencias en homenaje a Elizabeth Odio Benito\n#Junio2022 #EncuentrodeMagistradas #Argentina\xe2\x80\xa6 https://t.co/lSrocWMcZq',0,0,Twitter Web App,2022-08-26 23:10:59+00:00,322132230,FundacionJyG,Fundación J y G,2011-06-22 17:47:38+00:00,,633,144,"San José, Costa RIca",,,True,,null
1563302888750718982,"b'A trav\xc3\xa9s de CONADI Noticias, conoce las acciones m\xc3\xa1s actuales llevadas a cabo por el CONADI y organizaciones de Per\xe2\x80\xa6 https://t.co/CEfNuhgsx4'",0,0,Twitter for Android,2022-08-26 23:10:28+00:00,3278783216,conadiguatemala,CONADI Guatemala,2015-07-13 18:03:14+00:00,"El Consejo Nacional para la Atención de las Personas con Discapacidad, es el ente coordinador, asesor e impulsor sobre la temática de discapacidad",1651,138,Guatemala,,,False,,null
1563302638124662784,"b'""La ciudad del futuro"" parece la ciudad apocal\xc3\xadptica de una ficci\xc3\xb3n dist\xc3\xb3pica. Gracias Arz\xc3\xba, fam. y allegados por h\xe2\x80\xa6 https://t.co/DD8AozYv1o'",0,0,Twitter Web App,2022-08-26 23:09:28+00:00,284140965,misseevening,Eimy,2011-04-18 18:13:01+00:00,Solitaria social.,423,214,GT,,,False,,null
1563301905924706306,"b'@MynorAroldopab1 @Interiano1Saul Malditos sean, el pueblo debe despertar y creer que es posible el cambio en Guatemala.'",0,1,Twitter for Android,2022-08-26 23:06:33+00:00,942273127123386373,arbencista,Movimiento Arbencista,2017-12-17 05:59:54+00:00,"Somos el Movimiento Arbencista porque somos del pueblo buscamos el cambio para nuestra Patria, queremos seguir con la Revolución del pueblo.",183,21,Guatemala,,,True,,null
1563301786584174592,b'@VicenteCarrera_ @LibraChimal @jimmymoralesgt Aqu\xc3\xad en Guatemala no se puede meter preso a nadie solo porque una meg\xe2\x80\xa6 https://t.co/lgrxcqedL4',0,0,Twitter for Android,2022-08-26 23:06:05+00:00,2882918222,EikikiG,.,2014-10-30 04:59:21+00:00,,133,124,Guatemala,,,True,,null
1563301343271403520,b'El presidente de la FIFA estar\xc3\xa1 en la final del mundial femenino Sub-20 de Costa Rica el domingo y visitar\xc3\xa1 Guatema\xe2\x80\xa6 https://t.co/IZGO5JRttW',1,1,TweetDeck,2022-08-26 23:04:19+00:00,1226134567,Deportes_PN,Publisport,2013-02-27 21:52:41+00:00,"Publinews, con lo más importante de los deportes",5418,50,Guatemala,,,True,,null
1563301198543060992,"b'Gianni Infantino finalizar\xc3\xa1 su gira por Centroam\xc3\xa9rica en Guatemala, pa\xc3\xads que visitar\xc3\xa1 por primera vez \xf0\x9f\x98\xaf\n\nhttps://t.co/PiMyY18HCu'",0,1,TweetDeck,2022-08-26 23:03:45+00:00,40459831,EUDeportes,El Mejor Equipo,2009-05-16 13:06:10+00:00,Sigue toda la información deportiva con El Mejor Equipo de Deportes de Emisoras Unidas de Guatemala.,175689,35,Guatemala,,,True,,null
1563301104397430784,b'Me pregunt\xc3\xb3 si los dise\xc3\xb1adores o artesanos que tienen la oportunidad de exportar productos Hechos en Guatemala les\xe2\x80\xa6 https://t.co/ZzsMkH1Q6k',0,0,Twitter Web App,2022-08-26 23:03:22+00:00,260480873,Javierlainparty,Javier Lainfiesta Rosales,2011-03-03 23:46:26+00:00,Ayudo a Startups latinoamericanas a alcanzar el crecimiento exponencial. Hago growth marketing.,302,803,"Guatemala, Guatemala",,,True,,null
1563300769482539011,b'Guatemala reporta m\xc3\xa1s de 10 mil casos activos de Covid-19\nhttps://t.co/nAG0g0NaNP',0,1,TweetDeck,2022-08-26 23:02:02+00:00,228171408,TN23NOTICIAS,TN23,2010-12-18 23:11:23+00:00,¡Noticias 24 horas! 📺 También en Facebook https://t.co/s55ZoLEzxE,491551,816,Guatemala,,,True,,null
1563300637894639620,"b'@Huiteco_O De hecho s\xc3\xad han pasado situaciones similares en el Tour de France porque al igual que en Guatemala, pasa\xe2\x80\xa6 https://t.co/AVPDKa5yC0'",1,2,Twitter for iPhone,2022-08-26 23:01:31+00:00,205536582,EmilieAdant,Emilie Adant,2010-10-21 02:45:45+00:00,,326,743,Guatemala,,,True,,null
1563300506231263234,"b'#Conducci\xc3\xb3n presentaci\xc3\xb3n de la C\xc3\xa1mara de Mujeres Empresarias y Emprendedoras de Guatemala #CAMEEC, y #ROMEECA, tamb\xe2\x80\xa6 https://t.co/IkQtWQ7O2s'",0,5,Twitter for Android,2022-08-26 23:01:00+00:00,729492001,EMelgarejo_gt,Eslly Melgarejo,2012-07-31 23:32:43+00:00,"🎙Periodista | Comunicadora | Presentadora
 | Premio Nacional de Periodismo Cultural |

| Co-founder: 
🎬Revista Cultural @azacuangt 
 esllymelgarejo@gmail.com",14156,1551,Guatemala,,,True,,null
